lab_id,transect,date_collected,time,pile,collected_by,latitude,longitude,cond_rank,tree,grass,shrub,bare,trap_square,notes,ext_date,ext_notes
odo_2643,T6G2,9/12/18,13:17,6,JD,39.02921,-123.10116,4,20,,,80,"5,1","scattered, hard to separate piles",2018-09-26,
odo_2644,T6G2,9/12/18,13:27,7,JD,39.02929,-123.10116,3.5,20,,,80,"5,1",,2018-09-26,
odo_2645,T6G2,9/12/18,13:31,8,JD,39.02925,-123.10118,3.5,20,,,80,"5,1",,2018-09-26,
odo_2646,T6G2,9/12/18,13:41,9,JD,39.02954,-123.10103,4,5,,5,90,"5,1",,2018-09-26,
odo_2647,T7G2,9/13/18,11:31,1,JD,39.03749,-123.10139,4,15,,,85,"1,1",,2018-09-26,
odo_2648,T7G2,9/13/18,11:36,2,JD,39.03755,-123.10137,4,15,,,85,"1,1",,2018-09-26,
odo_2649,T7G2,9/13/18,11:40,3,JD,39.03757,-123.10138,4,15,,,85,"1,1",,2018-09-26,
odo_2650,T7G2,9/13/18,11:40,4,JD,39.03757,-123.10138,4,15,,,85,"1,1",,2018-09-26,
odo_2651,T7G2,9/13/18,11:48,5,JD,39.03751,-123.10136,4,10,,,90,"1,1",few pellets,2018-09-26,
odo_2652,T7G2,9/13/18,11:51,6,JD,39.03749,-123.10131,3.5,10,,,90,"1,1",clump,2018-09-26,
odo_2653,T7G2,9/13/18,11:51,7,JD,39.03749,-123.10131,3.5,10,,,90,"1,1","clump, may be same as #6",2018-09-26,
odo_2654,T7G2,9/13/18,11:56,8,JD,39.03751,-123.10133,4,10,,,90,"1,1",clump,2018-09-26,
odo_2655,T7G2,9/13/18,11:56,9,JD,39.03751,-123.10133,3.5,10,,,90,"1,1",,2018-09-26,
odo_2656,T7G2,9/13/18,12:01,10,JD,39.03744,-123.10133,3.5,10,,,90,"1,1",,2018-09-26,
odo_2657,T7G2,9/13/18,12:06,11,JD,39.03753,-123.10126,4,5,,,95,"1,1",,2018-09-26,
odo_2658,T7G2,9/13/18,12:10,12,JD,39.03752,-123.10126,4,10,,,90,"1,1",,2018-09-26,
odo_2659,T7G2,9/13/18,12:15,13,JD,39.03731,-123.10124,4,10,,,90,"1,1",#13-16 may be the same,2018-09-26,
odo_2660,T7G2,9/13/18,12:15,14,JD,39.03731,-123.10124,3.5,10,,,90,"1,1",#13-16 may be the same,2018-09-26,
odo_2661,T7G2,9/13/18,12:15,15,JD,39.03731,-123.10124,4,10,,,90,"1,1",#13-16 may be the same,2018-09-26,
odo_2662,T7G2,9/13/18,12:15,16,JD,39.03731,-123.10124,3.5,10,,,90,"1,1",#13-16 may be the same,2018-09-26,
odo_2663,T7G2,9/13/18,12:25,17,JD,39.03726,-123.10122,3,10,,,90,"1,1",,2018-09-26,
odo_2664,T7G2,9/13/18,12:28,18,JD,39.03725,-123.10121,4,10,,,90,"1,1",clump,2018-09-26,
odo_2665,T7G2,9/13/18,12:28,19,JD,39.03725,-123.10121,4,10,,,90,"1,1",,2018-09-26,
odo_2666,T7G2,9/13/18,12:33,20,JD,39.0372,-123.10116,3.5,15,,,85,"1,1","few pellets, scattered",2018-09-26,
odo_2667,T7G2,9/13/18,12:38,21,JD,39.03709,-123.10103,3.5,5,,,95,"1,1",,2018-09-26,
odo_2668,T7G2,9/13/18,12:42,22,JD,39.03709,-123.10103,3.5,10,,,90,"1,1",smaller pellets,2018-09-26,
odo_2669,T7G2,9/13/18,12:46,23,JD,39.03705,-123.1008,4,5,,5,90,"1,1",trail,2018-09-26,
odo_2670,T8G2,9/13/18,13:02,1,JD,39.03605,-123.10184,3.5,10,,,90,"2,1",,2018-09-26,
odo_2671,T8G2,9/13/18,13:14,2,JD,39.03597,-123.10176,4,,,10,90,"2,1",scattered,2018-09-26,
odo_2672,T8G2,9/13/18,13:23,3,JD,39.03615,-123.1021,3.5,15,,,85,"2,1",trail,2018-09-26,
odo_2673,T8G2,9/13/18,13:26,4,JD,39.03613,-123.10207,3.5,15,,,85,"2,1",,2018-09-26,
odo_2674,T8G2,9/13/18,13:26,5,JD,39.03613,-123.10207,4,15,,,85,"2,1",,2018-09-26,
odo_2675,T9G2,9/13/18,14:39,1,JD,39.03552,-123.10064,4,5,,,95,"2,2","no track saved, very spare trap square",2018-09-26,
odo_2676,T9G2,9/13/18,14:39,2,JD,39.03552,-123.10064,4,5,,,95,"2,2",,2018-09-26,
odo_2677,T9G2,9/13/18,15:17,3,JD,39.03551,-123.09855,4,5,,,95,"2,2",,2018-09-26,
odo_2678,T10G2,9/19/18,14:33,1,JD,39.03676,-123.0921,3.5,5,,5,90,"2,5",,2018-09-26,
odo_2679,T10G2,9/19/18,14:33,2,JD,39.03676,-123.0921,3.5,5,,5,90,"2,5",,2018-09-26,
odo_2680,T10G2,9/19/18,14:42,3,JD,39.0364,-123.0922,4,10,,,90,"2,5",,2018-09-26,
odo_2681,T10G2,9/19/18,14:46,4,JD,39.03645,-123.09217,3.5,10,,,90,"2,5",,2018-09-26,
odo_2682,T10G2,9/19/18,14:49,5,JD,39.0364,-123.09218,3.5,10,,,90,"2,5",,2018-09-26,
odo_2683,T10G2,9/19/18,14:49,6,JD,39.0364,-123.09218,3,10,,,90,"2,5",,2018-09-26,
odo_2684,T10G2,9/19/18,14:55,7,JD,39.03637,-123.09223,3.5,5,,,95,"2,5",,2018-09-26,
odo_2685,T10G2,9/19/18,14:55,8,JD,39.03637,-123.09223,3,5,,,95,"2,5",,2018-09-26,
odo_2686,T10G2,9/19/18,14:55,9,JD,39.03637,-123.09223,4,5,,,95,"2,5",,2018-09-26,
odo_2687,T10G2,9/19/18,15:04,10,JD,39.03635,-123.09225,4,5,,,95,"2,5",,2018-09-26,
odo_2688,T10G2,9/19/18,15:04,11,JD,39.03635,-123.09225,3.5,5,,,95,"2,5",,2018-09-26,
odo_2689,T10G2,9/19/18,15:05,12,JD,39.03635,-123.09225,4,5,,,95,"2,5",,2018-09-26,
odo_2690,T10G2,9/19/18,15:05,13,JD,39.03635,-123.09225,4,5,,,95,"2,5",,2018-10-09,.sw2 is GuHCl test
odo_2691,T10G2,9/19/18,15:05,14,JD,39.03635,-123.09225,4,5,,,95,"2,5",,2018-10-09,.sw2 is GuHCl test
odo_2692,T10G2,9/19/18,15:17,15,JD,39.03637,-123.09229,3.5,10,,,90,"2,5",,2018-10-09,.sw2 is GuHCl test
odo_2693,T10G2,9/19/18,15:20,16,JD,39.03638,-123.09225,3,10,,,90,"2,5",,2018-10-09,.sw2 is GuHCl test
odo_2694,T10G2,9/19/18,15:24,17,JD,39.03633,-123.09227,3.5,5,,,95,"2,5",,2018-10-09,.sw2 is GuHCl test
odo_2695,T10G2,9/19/18,15:28,18,JD,39.03622,-123.09245,3.5,15,,,85,"2,5",,2018-10-09,.sw2 is GuHCl test
odo_2696,T10G2,9/19/18,15:28,19,JD,39.03622,-123.09245,3.5,15,,,85,"2,5",may be same as #18,2018-10-09,.sw2 is GuHCl test
odo_2697,T10G2,9/19/18,15:28,20,JD,39.03622,-123.09245,3.5,15,,,85,"2,5",,2018-10-09,.sw2 is GuHCl test
odo_2698,T10G2,9/19/18,15:38,21,JD,39.03622,-123.09246,4,15,,,85,"2,5",,2018-10-09,
odo_2699,T10G2,9/19/18,15:41,22,JD,39.03629,-123.09251,3.5,10,,,90,"2,5",,2018-10-09,
odo_2700,T10G2,9/19/18,15:48,23,JD,39.03592,-123.09266,4,,,5,95,"2,5",scattered,2018-10-09,
odo_2701,T10G2,9/19/18,15:52,24,JD,39.03584,-123.09263,4,,,,100,"2,5","scattered, few pellets",2018-10-09,
odo_2702,T1G0,2018-09-20,8:30,1,"AQ, BHB",39.01704,-123.07122,3.5,10,0,0,90,"3,2",ground charred,2018-10-09,
odo_2703,T1G0,2018-09-20,8:40,2,"AQ, BHB",39.01674,-123.07048,3,15,0,0,85,"3,2",swabbed separately; maybe same event,2018-10-09,
odo_2704,T1G0,2018-09-20,8:41,3,"AQ, BHB",39.01674,-123.07048,3.5,15,0,0,85,"3,2",swabbed separately; maybe same event,2018-10-09,
odo_2705,T1G0,2018-09-20,8:42,4,"AQ, BHB",39.01674,-123.07048,3.5,15,0,0,85,"3,2",swabbed separately; maybe same event,2018-10-09,
odo_2706,T1G0,2018-09-20,8:43,5,"BHB, AQ",39.01674,-123.07048,3.5,15,0,0,85,"3,2",swabbed separately; maybe same event,2018-10-09,
odo_2707,T2G0,2018-09-20,9:26,1,"AQ, BHB",39.01597,-123.07238,3.5,0,35,0,65,"3,1",former marsh? green plants + some grass still alive,2018-10-09,
odo_2708,T2G0,2018-09-20,9:33,2,"AQ, BHB",39.01596,-123.07239,1.5,0,35,0,65,"3,1",,2018-10-09,
odo_2709,T2G0,2018-09-20,9:34,3,"AQ, BHB",39.01593,-123.07241,4,0,50,0,50,"3,1",,2018-10-09,
odo_2710,T2G0,2018-09-20,9:43,4,"AQ, BHB",39.01587,-123.07242,4,0,25,0,75,"3,1",poor quality; borderline,2018-10-09,
odo_2711,T2G0,2018-09-20,9:46,5,"AQ, BHB",39.01587,-123.07239,4,0,25,0,75,"3,1",clumped,2018-10-09,
odo_2712,T2G0,2018-09-20,9:49,6,"BHB, AQ",39.01588,-123.0724,3,0,25,0,75,"3,1",,2018-10-09,
odo_2713,T2G0,2018-09-20,9:55,7,"AQ, BHB",39.01577,-123.07246,3,0,10,0,90,"3,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2714,T2G0,2018-09-20,10:01,8,"AQ, BHB",39.01574,-123.07247,2.5,0,20,0,80,"3,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2715,T2G0,2018-09-20,10:04,9,"AQ, BHB",39.01574,-123.0725,2.5,0,20,0,80,"3,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2716,T2G0,2018-09-20,10:06,10,"AQ, BHB",39.01573,-123.07251,2.5,0,20,0,80,"3,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2717,T2G0,2018-09-20,10:09,11,"AQ, BHB",39.01573,-123.07253,4,0,20,0,80,"3,1",clumped; borderline. grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2718,T2G0,2018-09-20,10:12,12,"BHB, AQ",39.01573,-123.07254,3.5,0,20,0,80,"3,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2719,T2G0,2018-09-20,10:17,13,"AQ, BHB",39.01572,-123.07254,2.5,0,20,0,80,"3,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2720,T2G0,2018-09-20,10:20,14,"AQ, BHB",39.01567,-123.07262,1,0,10,0,90,"3,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2721,T2G0,2018-09-20,10:24,15,"AQ, BHB",39.01566,-123.07262,1.5,0,10,0,90,"4,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2722,T2G0,2018-09-20,10:27,16,"AQ, BHB",39.01564,-123.07264,3,0,10,0,90,"4,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2723,T2G0,2018-09-20,10:28,17,"AQ, BHB",39.11562,-123.07261,4,0,10,0,90,"4,1",slightly off depression; tiny pellets. grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2724,T2G0,2018-09-20,10:32,18,"AQ, BHB",39.01564,-123.07264,3,0,10,0,90,"4,1",lavender + Sceloporus. grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2725,T2G0,2018-09-20,10:35,19,"AQ, BHB",39.01561,-123.07269,3,0,10,0,90,"4,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2726,T2G0,2018-09-20,10:39,20,"AQ, BHB",39.01559,-123.07272,4,0,10,0,90,"4,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2727,T2G0,2018-09-20,10:43,21,"AQ, BHB",39.01559,-123.07276,3.5,0,10,0,90,"4,1",grassy depression in burned areas; formerly marsh/riparian habitat?,2018-10-09,
odo_2728,opportunistic,2018-09-20,11:25,1,"AQ, BHB",39.01463,-123.07098,5,0,0,0,100,opportunistic,"fire sample--burned, not charred",2018-10-09,
odo_2729,T3G0,2018-09-20,11:28,1,"AQ, BHB",39.01464,-123.07095,4,0,0,0,100,"4,2",possibly burned; clustered,2018-10-09,
odo_2730,T3G0,2018-09-20,11:35,2,"AQ, BHB",39.01451,-123.07077,4,0,0,0,100,"4,2",possibly burned; clustered,2018-10-09,
odo_2731,T3G0,2018-09-20,11:38,3,"AQ, BHB",39.01448,-123.07077,3.5,10,0,0,90,"4,2",,2018-10-09,
odo_2732,T3G0,2018-09-20,11:41,4,"AQ, BHB",39.01446,-123.07083,3,10,0,0,90,"4,2",,2018-10-09,
odo_2733,T3G0,2018-09-20,11:45,5,"AQ, BHB",39.01437,-123.0707,3.5,5,0,0,95,"4,2",,2018-10-09,
odo_2734,T3G0,2018-09-20,11:47,6,"AQ, BHB",39.01432,-123.07065,4,15,0,0,85,"4,2",,2018-10-09,
odo_2735,T3G0,2018-09-20,11:51,7,"AQ, BHB",39.01427,-123.07055,4,5,0,0,95,"4,2",spread-out pile,2018-10-09,
odo_2736,T3G0,2018-09-20,11:58,8,"AQ, BHB",39.01407,-123.07053,4,0,0,0,100,"4,2",spread out,2018-10-09,
odo_2737,T3G0,2018-09-20,12:01,9,"AQ, BHB",39.01405,-123.07053,3.5,0,0,0,100,"4,2",,2018-10-09,
odo_2738,T3G0,2018-09-20,12:04,10,"AQ, BHB",39.01404,-123.07059,4,0,0,0,100,"4,2",charred,2018-10-09,
odo_2739,T3G0,2018-09-20,12:08,11,"AQ, BHB",39.014,-123.07063,4,10,0,0,90,"4,2",,2018-10-09,
odo_2740,T3G0,2018-09-20,12:10,12,"AQ, BHB",39.01398,-123.07076,3.5,0,0,0,100,"4,2",,2018-10-09,
odo_2741,T3G0,2018-09-20,12:13,13,"AQ, BHB",39.01391,-123.07089,3.5,0,0,0,100,"4,2",,2018-10-09,
odo_2742,T3G0,2018-09-20,12:16,14,"AQ, BHB",39.01387,-123.07094,4,0,0,0,100,"4,2",,2018-10-09,
odo_2743,T4G0,2018-09-21,8:26,1,"AQ, JD, BHB",39.01545,-123.06912,4,15,0,0,85,"4,3",,2018-10-09,
odo_2744,T4G0,2018-09-21,8:29,2,"AQ, JD, BHB",39.01538,-123.06911,3.5,10,0,0,90,"4,3",,2018-10-09,
odo_2745,T4G0,2018-09-21,8:34,3,"AQ, JD, BHB",39.01515,-123.06882,3.5,0,0,0,100,"4,3",,2018-10-09,
odo_2746,T4G0,2018-09-21,8:40,4,"AQ, JD, BHB",39.01508,-123.06857,4,0,0,0,100,"4,3",,2018-10-09,
odo_2747,T4G0,2018-09-21,8:43,5,"JD, AQ, BHB",39.01504,-123.06841,4,5,0,0,95,"4,3",burned?,2018-10-09,
odo_2748,T4G0,2018-09-21,8:44,6,"AQ, JD, BHB",39.01504,-123.06841,4,5,0,0,95,"4,3",,2018-10-09,
odo_2749,T4G0,2018-09-21,8:50,7,"AQ, JD, BHB",39.01532,-123.06789,4,0,0,0,100,"4,3",,2018-10-09,
odo_2750,T4G0,2018-09-21,9:00,8,"AQ, JD, BHB",39.01575,-123.06753,4,0,0,0,100,"4,4?",clumped,2018-10-09,
odo_2751,T4G0,2018-09-21,9:01,9,"JD, AQ, BHB",39.01575,-123.06753,4,0,0,0,100,"4,4?",,2018-10-09,
odo_2752,T4G0,2018-09-21,9:05,10,"AQ, JD, BHB",39.01567,-123.06721,3.5,0,0,0,100,"4,4?",,2018-10-09,
odo_2753,T4G0,2018-09-21,9:08,11,"JD, AQ, BHB",39.01562,-123.06717,4,0,0,0,100,"4,4",,2018-10-09,
odo_2754,T4G0,2018-09-21,9:12,12,"JD, AQ, BHB",39.01561,-123.06723,4,0,0,0,100,"4,4",,2018-10-09,
odo_2755,T4G0,2018-09-21,9:15,13,"JD, AQ, BHB",39.01559,-123.0672,4,0,0,0,100,"4,4",,2018-10-09,
odo_2756,T4G0,2018-09-21,9:19,14,"JD, AQ, BHB",39.01559,-123.067,3.5,0,0,0,100,"4,4",,2018-10-09,
odo_2757,T4G0,2018-09-21,9:23,15,"JD, AQ, BHB",39.0155,-123.06685,3.5,0,0,0,100,"4,4",,2018-10-09,
odo_2758,T4G0,2018-09-21,9:27,16,"JD, AQ, BHB",39.01555,-123.06664,3.5,0,0,0,100,"4,4",squashed but still a bit of sheen,2018-10-09,
odo_2759,T4G0,2018-09-21,9:28,17,"AQ, JD, BHB",39.01555,-123.06664,3.5,0,0,0,100,"4,4",,2018-10-09,
odo_2760,T4G0,2018-09-21,9:35,18,"AQ, JD, BHB",39.01535,-123.0664,3.5,0,0,0,100,"4,4",,2018-10-09,
odo_2761,T5G0,2018-09-21,9:59,1,"AQ, JD, BHB",39.01223,-123.06586,4,0,0,0,100,"5,4",,2018-10-09,
odo_2762,T5G0,2018-09-21,10:08,2,"JD, AQ, BHB",39.01225,-123.06627,3,5,0,0,95,"5,4",,2018-10-09,.sw2 is GuHCl test
odo_2763,T5G0,2018-09-21,10:09,3,"AQ, JD, BHB",39.01225,-123.06627,3.5,5,0,0,95,"5,4",,2018-10-09,.sw2 is GuHCl test
odo_2764,T5G0,2018-09-21,10:13,4,"JD, AQ, BHB",39.06215,-123.0663,3.5,5,0,0,95,outside,,2018-10-09,.sw2 is GuHCl test
odo_2765,T5G0,2018-09-21,10:17,5,"AQ, JD, BHB",39.01196,-123.0663,3,15,0,0,85,outside,,2018-10-09,.sw2 is GuHCl test
odo_2766,T5G0,2018-09-21,10:27,6,"AQ, JD, BHB",39.01293,-123.06751,3.5,5,0,0,95,"5,3",,2018-10-09,.sw2 is GuHCl test
odo_2767,T5G0,2018-09-21,10:28,7,"JD, AQ, BHB",39.01294,-123.06755,3,5,0,0,95,"5,3",,2018-10-09,.sw2 is GuHCl test
odo_2768,T5G0,2018-09-21,10:29,8,"JD, AQ, BHB",39.01294,-123.06755,3.5,5,0,0,95,"5,3",,2018-10-09,.sw2 is GuHCl test
odo_2769,T5G0,2018-09-21,10:32,9,"JD, AQ, BHB",39.01295,-123.06756,3.5,5,0,0,95,"5,3",,2018-10-09,.sw2 is GuHCl test
odo_2770,T5G0,2018-09-21,10:33,10,"AQ, JD, BHB",39.01295,-123.06756,4,5,0,0,95,"5,3",,2018-10-17,
odo_2771,T5G0,2018-09-21,10:34,11,"AQ, JD, BHB",39.01295,-123.06756,4,5,0,0,95,"5,3",pellets of different sizes--pellets may cause contamination,2018-10-17,
odo_2772,T5G0,2018-09-21,10:40,12,"AQ, JD, BHB",39.01305,-123.06748,3.5,5,0,0,95,"5,3",,2018-10-17,
odo_2773,T5G0,2018-09-21,10:47,13,"JD, AQ, BHB",39.01314,-123.06788,3,0,0,0,100,"5,3",,2018-10-17,
odo_2774,T5G0,2018-09-21,11:00,14,"AQ, JD, BHB",39.01389,-123.0682,3.5,15,0,0,85,"5,3",,2018-10-17,
odo_2775,T5G0,2018-09-21,11:01,15,"JD, AQ, BHB",39.01389,-123.0682,3.5,15,0,0,85,"5,3",,2018-10-17,
odo_2776,T5G0,2018-09-21,11:02,16,"JD, AQ, BHB",39.01392,-123.06824,3,15,0,0,85,"5,3",,2018-10-17,
odo_2777,T5G0,2018-09-21,11:08,17,"JD, AQ, BHB",39.01399,-123.06819,4,10,0,5,85,"5,3",,2018-10-17,
odo_2778,T5G0,2018-09-21,11:11,18,"BHB, JD, AQ",39.01395,-123.06816,3,10,0,5,85,"5,3",,2018-10-17,
odo_2779,T5G0,2018-09-21,11:12,19,"JD, AQ, BHB",39.01395,-123.06812,3,10,0,5,85,"5,3",,2018-10-17,
odo_2780,T5G0,2018-09-21,11:13,20,"JD, AQ, BHB",39.01396,-123.06804,3,10,0,5,85,"5,3",,2018-10-17,
odo_2781,T5G0,2018-09-21,11:17,21,"JD, AQ, BHB",39.01394,-123.06805,4,10,0,5,85,"5,3",,2018-10-17,
odo_2782,T5G0,2018-09-21,11:18,22,"BHB, JD, AQ",39.01394,-123.06805,3,10,0,5,85,"5,3",,2018-10-17,
odo_2783,T5G0,2018-09-21,11:19,23,"JD, AQ, BHB",39.01394,-123.06805,4,10,0,5,85,"5,3",,2018-10-17,
odo_2784,T5G0,2018-09-21,11:21,24,"JD, AQ, BHB",39.01394,-123.06805,3.5,10,0,5,85,"5,3",,2018-10-17,
odo_2785,T5G0,2018-09-21,11:22,25,"BHB, JD, AQ",39.01394,-123.06805,3.5,10,0,5,85,"5,3",,2018-10-17,
odo_2786,T5G0,2018-09-21,11:24,26,"JD, AQ, BHB",39.01393,-123.06808,4,10,0,5,85,"5,3",,2018-10-17,
odo_2787,T5G0,2018-09-21,11:28,27,"BHB, JD, AQ",39.01392,-123.06809,3.5,10,0,5,85,"5,3",,2018-10-17,
odo_2788,T5G0,2018-09-21,11:30,28,"JD, AQ, BHB",39.01393,-123.06807,3.5,10,0,5,85,"5,3",,2018-10-17,
odo_2789,T5G0,2018-09-21,11:31,29,"JD, AQ, BHB",39.01393,-123.06807,3.5,10,0,5,85,"5,3",,2018-10-17,
odo_2790,T5G0,2018-09-21,11:32,30,"AQ, JD, BHB",39.01393,-123.06806,3,10,0,5,85,"5,3",,2018-10-17,
odo_2791,T5G0,2018-09-21,11:33,31,"JD, AQ, BHB",39.01392,-123.06805,3,10,0,5,85,"5,3",,2018-10-17,
odo_2792,T5G0,2018-09-21,11:34,32,"JD, AQ, BHB",39.01392,-123.06805,3.5,10,0,5,85,"5,3",,2018-10-17,
odo_2793,T5G0,2018-09-21,11:35,33,"AQ, JD, BHB",39.01392,-123.06805,4,10,0,5,85,"5,3",,2018-10-17,
odo_2794,T5G0,2018-09-21,11:36,34,"AQ, JD, BHB",39.01391,-123.06802,3.5,10,0,5,85,"5,3",,2018-10-17,
odo_2795,T5G0,2018-09-21,11:37,35,"JD, AQ, BHB",39.01391,-123.06803,3.5,10,0,5,85,"5,3",,2018-10-17,
odo_2796,T5G0,2018-09-21,11:41,36,"JD, AQ, BHB",39.01401,-123.06815,3.5,15,0,35,50,"5,3",,2018-10-17,
odo_2797,T5G0,2018-09-21,11:42,37,"AQ, JD, BHB",39.01404,-123.06818,4,15,0,35,50,"5,3",near carnivore/omnivore scat--fox?,2018-10-17,
odo_2798,T5G0,2018-09-21,11:43,38,"AQ, JD, BHB",39.01404,-123.06818,3,15,0,35,50,"5,3",,2018-10-17,
odo_2799,T5G0,2018-09-21,11:44,39,"AQ, JD, BHB",39.01403,-123.06816,3.5,15,0,35,50,"5,3",,2018-10-17,
odo_2800,T5G0,2018-09-21,11:46,40,"JD, AQ, BHB",39.01403,-123.06809,3.5,10,0,0,90,"5,3",,2018-10-17,
odo_2801,T5G0,2018-09-21,11:49,41,"JD, AQ, BHB",39.01404,-123.06789,3.5,10,0,0,90,"5,3",,2018-10-17,
odo_2802,T5G0,2018-09-21,11:51,42,"JD, AQ, BHB",39.01406,-123.06778,3.5,10,0,0,90,"5,3",,2018-10-17,
odo_2803,T5G0,2018-09-21,11:53,43,"AQ, JD, BHB",39.01403,-123.06774,3,10,0,0,90,"5,3",,2018-10-17,
odo_2804,T11G2,2018-10-11,9:35,1,JD,39.03782,-123.09181,4,0,0,0,100,"1,5",trail,2018-10-17,
odo_2805,T11G2,2018-10-11,9:35,2,JD,39.03782,-123.09181,4,0,0,0,100,"1,5","trail, may be same as pile 1",2018-10-17,
odo_2806,T11G2,2018-10-11,9:35,3,JD,39.03782,-123.09181,4,0,0,0,100,"1,5","trail, may be same as piles 1,2 ",2018-10-17,
odo_2807,T11G2,2018-10-11,10:00,4,JD,39.03836,-123.09322,4,0,0,0,100,"1,5",,2018-10-17,
odo_2808,T11G2,2018-10-11,10:00,5,JD,39.03836,-123.09322,3.5,0,0,0,100,"1,5",,2018-10-17,
odo_2809,T11G2,2018-10-11,10:01,6,JD,39.03836,-123.0932,4,0,0,0,100,"1,5","trail, may be same as pile 5",2018-10-17,
odo_2810,T11G2,2018-10-11,10:05,7,JD,39.03834,-123.0932,4,0,0,0,100,"1,5","may be same as piles 5, 6",2018-10-17,
odo_2811,T11G2,2018-10-11,10:05,8,JD,39.03834,-123.0932,4,0,0,0,100,"1,5","may be same as piles 5, 6, 7",2018-10-17,
odo_2812,T11G2,2018-10-11,10:09,9,JD,39.03834,-123.09319,4,0,0,0,100,"1,5",may be same as piles 5-8,2018-10-17,
odo_2813,T11G2,2018-10-11,10:09,10,JD,39.03834,-123.09319,4,0,0,0,100,"1,5",may be same as piles 5-9,2018-10-17,
odo_2814,T11G2,2018-10-11,10:15,11,JD,39.03822,-123.09302,4,0,0,0,100,"1,5",trail,2018-10-17,
odo_2815,T11G2,2018-10-11,10:15,12,JD,39.03822,-123.09302,4,0,0,0,100,"1,5",may be same as 11,2018-10-17,
odo_2816,T11G2,2018-10-11,10:22,13,JD,39.03812,-123.09292,4,0,0,0,100,"1,5","trail, few pellets",2018-10-17,
odo_2817,T11G2,2018-10-11,10:25,14,JD,39.03803,-123.09286,4,0,0,0,100,"1,5","trail, few pellets",2018-10-17,
odo_2818,T11G2,2018-10-11,10:28,15,JD,39.03803,-123.09286,4,0,0,0,100,"1,5",scattered,2018-10-17,
odo_2819,T11G2,2018-10-11,10:31,16,JD,39.03801,-123.09284,4,0,0,0,100,"1,5",,2018-10-17,
odo_2820,T12G2,2018-10-11,10:57,1,JD,39.03843,-123.09453,3.5,10,0,0,90,"1,4",,2018-10-17,
odo_2821,T12G2,2018-10-11,11:02,2,JD,39.03831,-123.09452,3.5,5,0,10,85,"1,4",,2018-10-17,
odo_2822,T12G2,2018-10-11,11:23,3,JD,39.03659,-123.09403,3.5,5,40,0,55,"1,4",by spring,2018-10-17,
odo_2823,T12G2,2018-10-11,11:42,4,JD,39.03673,-123.09332,4,10,0,0,90,"2,5",,2018-10-17,
odo_2824,T12G2,2018-10-11,11:42,5,JD,39.03673,-123.09332,4,10,0,0,90,"2,5",,2018-10-17,
odo_2825,T12G2,2018-10-11,11:51,6,JD,39.03677,-123.09336,4,10,0,0,90,"2,5",scattered,2018-10-17,
odo_2826,T12G2,2018-10-11,11:51,7,JD,39.03677,-123.09336,4,10,0,0,90,"2,5",may be same as pile 6,2018-10-17,
odo_2827,T12G2,2018-10-11,11:51,8,JD,39.03677,-123.09336,4,10,0,0,90,"2,5","may be same as pile 6, 7",2018-10-17,
odo_2828,T12G2,2018-10-11,11:58,9,JD,39.03673,-123.09333,3.5,10,0,0,90,"2,5",,2018-10-17,
odo_2829,T12G2,2018-10-11,12:08,10,JD,39.03649,-123.09346,4,10,0,0,90,"2,5",,2018-10-17,
odo_2830,T12G2,2018-10-11,12:10,11,JD,39.03638,-123.09337,4,5,0,0,95,"2,5",,2018-10-17,
odo_2831,T12G2,2018-10-11,12:10,12,JD,39.03638,-123.09337,3.5,5,0,0,95,"2,5",few pellets,2018-10-17,
odo_2832,T13G2,2018-10-11,13:15,1,JD,39.03533,-123.09493,3.5,10,0,0,90,"2,4",,2018-10-17,
odo_2833,T13G2,2018-10-11,13:18,2,JD,39.03538,-123.09495,4,10,0,0,90,"2,4",very small pellets,2018-10-17,
odo_2834,T13G2,2018-10-11,13:18,3,JD,39.03538,-123.09495,3.5,10,0,0,90,"2,4",,2018-10-17,
odo_2835,T13G2,2018-10-11,13:22,4,JD,39.03522,-123.09476,3.5,10,0,0,90,"2,4",,2018-10-17,
odo_2836,T14G2,2018-10-11,13:43,1,JD,39.0335,-123.09482,4,5,0,0,95,"3,4",,2018-10-17,
odo_2837,T14G2,2018-10-11,13:50,2,JD,39.03319,-123.09528,3.5,0,0,0,100,"3,4",,2018-10-17,
