lab_id,transect,date_collected,collection_event,time,pile,collected_by,latitude,longitude,cond_rank,tree,grass,shrub,bare,parts_collected,notes,extracted,transect_list,collected_list,collection_event_list
odo_0504,FT06,10/14/17,1,12:06,15,"AQ, BHB",38.99029,-123.08075,2,0,100,0,0,swab x2,,10/27/17,,,
,FT06,10/14/17,1,10:45,,"AQ, BHB",38.99086,-123.07982,5,25,75,0,0,no collection,,10/27/17,,,
odo_0505,FT11,10/14/17,1,16:10,1,LB,39.002869,-123.09932,4,0,100,0,0,swab,buck poop; longitude entered as -123.0932,10/27/17,,,
odo_0506,FT11,10/14/17,1,16:22,2,LB,39.00264,-123.09978,4,0,100,0,0,swab,,10/27/17,,,
odo_0507,FT11,10/14/17,1,16:30,3,LB,39.00254,-123.0998,1.5,20,80,0,0,swab,buck poop,10/27/17,,,
odo_0508,FT11,10/14/17,1,16:35,4,LB,39.00236,-123.09978,3.5,15,85,0,0,swab,,10/27/17,,,
odo_0509,FT11,10/14/17,1,16:41,5,LB,39.002,-123.09976,4,0,100,0,0,swab,,10/27/17,,,
odo_0510,FT11,10/14/17,1,16:52,6,LB,39.00149,-123.09886,4,5,95,0,0,swab,buck poop,10/27/17,,,
odo_0511,FT11,10/14/17,1,16:56,7,LB,39.00152,-123.09889,5,5,95,0,0,swab,buck poop,10/27/17,,,
odo_0512,FT11,10/14/17,1,17:14,8,LB,39.00048,-123.09706,3.5,0,100,0,0,swab,,10/27/17,,,
odo_0513,FT11,10/14/17,1,17:35,9,LB,39.00175,-123.09946,4,0,100,0,0,swab,,10/27/17,,,
odo_0514,FT11,10/14/17,1,17:40,10,LB,39.00173,-123.09949,3.5,0,100,0,0,swab,,10/27/17,,,
odo_0515,FT11,10/14/17,1,17:49,11,LB,39.00238,-123.0998,3.5,10,90,0,0,swab,,10/27/17,,,
odo_0516,FT11,10/14/17,1,17:53,12,LB,39.00242,-123.09982,3,15,85,0,0,swab,,10/27/17,,,
odo_0517,FT11,10/14/17,1,17:56,13,LB,39.00248,-123.09982,3.5,15,85,0,0,swab,,10/27/17,,,
odo_0518,FT11,10/14/17,1,17:59,14,LB,39.00259,-123.09983,4,0,100,0,0,swab,,10/27/17,,,
,FT11,10/14/17,1,17:46,,LB,39.00213,-123.09983,5,20,80,0,0,no collection,moldy,10/27/17,,,
,FT11,10/14/17,1,16:28,,LB,39.0026,-123.09982,4,0,100,0,0,no collection,only found 2 pellets ,10/27/17,,,
odo_0551,FT01,10/15/17,1,18:01,33,LB,39.01417,-123.07268,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0552,FT01,10/15/17,1,18:04,34,LB,39.01417,-123.07268,3.5,0,100,0,0,swab,same GPS as 33,10/30/17,,,
odo_0550,FT01,10/15/17,1,17:57,32,LB,39.01418,-123.07266,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0549,FT01,10/15/17,1,17:48,31,LB,39.01435,-123.07154,3.5,0,100,0,0,swab,,10/30/17,,,
,FT01,10/15/17,1,17:46,,LB,39.01438,-123.0715,3.5,0,100,0,0,no collection,single pellet - did not collect,10/30/17,,,
odo_0546,FT01,10/15/17,1,17:36,28,LB,39.01439,-123.07136,3.5,0,100,0,0,swab,buck poop,10/30/17,,,
odo_0547,FT01,10/15/17,1,17:39,29,LB,39.01439,-123.07135,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0548,FT01,10/15/17,1,17:42,30,LB,39.01439,-123.07135,3.5,0,100,0,0,swab,same GPS as 29,10/30/17,,,
odo_0544,FT01,10/15/17,1,17:30,26,LB,39.0144,-123.07134,3,0,100,0,0,swab,,10/30/17,,,
odo_0545,FT01,10/15/17,1,17:34,27,LB,39.0144,-123.07134,4,0,100,0,0,swab,same GPS as 26,10/30/17,,,
odo_0542,FT01,10/15/17,1,17:21,24,LB,39.01436,-123.07125,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0543,FT01,10/15/17,1,17:26,25,LB,39.01436,-123.07125,4,0,100,0,0,swab,same GPS as 24,10/30/17,,,
odo_0541,FT01,10/15/17,1,17:17,23,LB,39.01444,-123.07123,3,0,100,0,0,swab,,10/30/17,,,
odo_0539,FT01,10/15/17,1,17:10,21,LB,39.0145,-123.07093,4,0,100,0,0,swab,,10/27/17,,,
odo_0540,FT01,10/15/17,1,17:13,22,LB,39.01449,-123.07092,4,0,100,0,0,swab,buck poop,10/27/17,,,
odo_0538,FT01,10/15/17,1,17:05,20,LB,39.0145,-123.07086,3,0,100,0,0,swab,,10/27/17,,,
,FT01,10/15/17,1,17:09,,LB,39.0145,-123.07086,5,0,100,0,0,no collection,same GPS as 20; moldy,10/27/17,,,
odo_0537,FT01,10/15/17,1,17:01,19,LB,39.01459,-123.07076,3.5,0,100,0,0,swab,,10/27/17,,,
odo_0536,FT01,10/15/17,1,16:55,18,LB,39.01477,-123.07063,4,0,100,0,0,swab,,10/27/17,,,
odo_0535,FT01,10/15/17,1,16:52,17,LB,39.01482,-123.07059,5,0,100,0,0,swab,,10/27/17,,,
odo_0534,FT01,10/15/17,1,16:46,16,LB,39.01487,-123.07049,3,0,100,0,0,swab,,10/27/17,,,
odo_0530,FT01,10/15/17,1,16:29,12,LB,39.01519,-123.07047,3,0,100,0,0,swab,buck poop,10/27/17,,,
odo_0531,FT01,10/15/17,1,16:33,13,LB,39.01508,-123.07047,3,5,95,0,0,swab,,10/27/17,,,
odo_0532,FT01,10/15/17,1,16:37,14,LB,39.01508,-123.07047,3.5,5,95,0,0,swab,same GPS as 13,10/27/17,,,
odo_0533,FT01,10/15/17,1,16:41,15,LB,39.015,-123.07044,3,0,100,0,0,swab,,10/27/17,,,
odo_0529,FT01,10/15/17,1,16:16,11,LB,39.01575,-123.07033,3.5,0,100,0,0,swab,buck poop,10/27/17,,,
odo_0525,FT01,10/15/17,1,16:01,7,LB,39.01582,-123.07032,4,5,95,0,0,swab,,10/27/17,,,
odo_0526,FT01,10/15/17,1,16:04,8,LB,39.01582,-123.07032,5,5,95,0,0,swab,same GPS as 7 & 9,10/27/17,,,
odo_0527,FT01,10/15/17,1,16:07,9,LB,39.01582,-123.07032,3.5,5,95,0,0,swab,same GPS as 7 & 8,10/27/17,,,
odo_0528,FT01,10/15/17,1,16:12,10,LB,39.01581,-123.07031,3,0,100,0,0,swab,tiny pellets,10/27/17,,,
odo_0524,FT01,10/15/17,1,15:57,6,LB,39.01582,-123.0703,3.5,5,95,0,0,swab,,10/27/17,,,
odo_0523,FT01,10/15/17,1,15:53,5,LB,39.01587,-123.07029,3,0,100,0,0,swab,,10/27/17,,,
odo_0522,FT01,10/15/17,1,15:47,4,LB,39.01616,-123.07005,5,0,100,0,0,swab,,10/27/17,,,
odo_0520,FT01,10/15/17,1,15:40,2,LB,39.01617,-123.07,4,0,100,0,0,swab,,10/27/17,,,
odo_0521,FT01,10/15/17,1,15:43,3,LB,39.01618,-123.06999,3.5,0,100,0,0,swab,,10/27/17,,,
odo_0519,FT01,10/15/17,1,15:27,1,LB,39.01671,-123.06918,3,0,95,0,5,swab,,10/27/17,,,
odo_0569,FT01,10/16/17,1,10:44,51,LB,39.01543,-123.07591,3.5,10,80,10,0,swab,clumped; longitude originally recorded as -123.07951,10/30/17,,,
odo_0568,FT01,10/16/17,1,10:39,50,LB,39.01541,-123.07584,3,30,50,20,0,swab,,10/30/17,,,
odo_0570,FT01,10/16/17,1,10:48,52,LB,39.01544,-123.07578,4,20,60,20,0,swab,clumped,10/30/17,,,
odo_0571,FT01,10/16/17,1,10:52,53,LB,39.0154,-123.07578,3.5,40,30,40,0,swab,,10/30/17,,,
odo_0567,FT01,10/16/17,1,10:35,49,LB,39.01537,-123.07576,3,20,40,10,30,swab,,10/30/17,,,
odo_0566,FT01,10/16/17,1,10:29,48,LB,39.01521,-123.07559,3.5,25,75,0,0,swab,clumped,10/30/17,,,
odo_0565,FT01,10/16/17,1,10:26,47,LB,39.01521,-123.07557,3.5,30,70,0,0,swab,clumped,10/30/17,,,
odo_0572,FT01,10/16/17,1,10:58,54,LB,39.01514,-123.07548,5,5,95,0,0,swab,,10/30/17,,,
odo_0564,FT01,10/16/17,1,10:17,46,LB,39.01493,-123.07486,5,20,20,0,60,swab,"clumped, ENORMOUS",10/30/17,,,
odo_0573,FT01,10/16/17,1,11:11,55,LB,39.01485,-123.07481,4,5,20,5,70,swab,clumped,10/30/17,,,
odo_0563,FT01,10/16/17,1,10:05,45,LB,39.01456,-123.07383,4,5,95,0,0,swab,"clumped, slightly off transect",10/30/17,,,
odo_0562,FT01,10/16/17,1,9:58,44,LB,39.01443,-123.07359,3.5,10,90,0,0,swab,clumped,10/30/17,,,
odo_0561,FT01,10/16/17,1,9:53,43,LB,39.01437,-123.0734,3.5,0,70,0,30,swab,clumped (bedding site),10/30/17,,,
odo_0560,FT01,10/16/17,1,9:49,42,LB,39.01439,-123.07338,3,0,90,0,10,swab,clumped,10/30/17,,,
odo_0559,FT01,10/16/17,1,9:45,41,LB,39.01429,-123.07335,4,0,70,0,30,swab,clumped,10/30/17,,,
odo_0557,FT01,10/16/17,1,9:37,39,LB,39.01432,-123.07332,3.5,0,100,0,0,swab,clumped,10/30/17,,,
odo_0558,FT01,10/16/17,1,9:40,40,LB,39.01431,-123.07324,3.5,0,100,0,0,swab,clumped,10/30/17,,,
odo_0574,FT01,10/16/17,1,11:24,56,LB,39.01418,-123.07293,3,0,100,0,0,swab,slightly off transect,10/30/17,,,
odo_0556,FT01,10/16/17,1,9:31,38,LB,39.01422,-123.0729,4,0,100,0,0,swab,,10/30/17,,,
odo_0554,FT01,10/16/17,1,9:22,36,LB,39.01418,-123.07276,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0555,FT01,10/16/17,1,9:26,37,LB,39.01418,-123.07276,3.5,0,100,0,0,swab,same GPS as 36,10/30/17,,,
odo_0575,FT01,10/16/17,1,11:29,57,LB,39.01423,-123.0726,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0576,FT01,10/16/17,1,11:32,58,LB,39.01421,-123.07251,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0577,FT01,10/16/17,1,11:36,59,LB,39.01421,-123.07236,4,0,100,0,0,swab,clumped,10/30/17,,,
odo_0553,FT01,10/16/17,1,9:17,35,LB,39.01394,-123.0713,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0578,FT01,10/16/17,1,11:46,60,LB,39.01445,-123.0713,4,0,100,0,0,swab,clumped,10/30/17,,,
odo_0579,FT01,10/16/17,1,11:48,61,LB,39.01458,-123.07072,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0580,FT01,10/16/17,1,11:53,62,LB,39.0147,-123.07065,3.5,0,90,0,10,swab,,10/30/17,,,
odo_0581,FT01,10/16/17,1,11:57,63,LB,39.0148,-123.07059,4,0,100,0,0,swab,,10/30/17,,,
,FT01,10/16/17,1,12:01,,LB,39.01485,-123.07053,5,0,100,0,0,no collection,moldy,10/30/17,,,
odo_0582,FT01,10/16/17,1,12:02,64,LB,39.01493,-123.07047,3.5,0,100,0,0,swab,,10/30/17,,,
odo_0583,FT02,10/16/17,1,15:43,1,LB,39.00122,-123.09441,3,10,90,0,0,swab,,10/30/17,,,
odo_0584,FT02,10/16/17,1,15:48,2,LB,39.001,-123.09435,4,0,100,0,0,swab,,10/30/17,,,
odo_0585,FT02,10/16/17,1,15:51,3,LB,39.00098,-123.09438,3,0,100,0,0,swab,,10/30/17,,,
odo_0586,FT02,10/16/17,1,15:56,4,LB,39.00081,-123.09433,3.5,30,70,0,0,swab,moldy,10/30/17,,,
odo_0587,FT02,10/16/17,1,16:02,5,LB,39.00058,-123.09441,3,5,85,0,15,swab,,10/30/17,,,
odo_0588,FT02,10/16/17,1,16:10,6,LB,39.00025,-123.09483,3.5,5,95,0,0,swab,,10/30/17,,,
odo_0589,FT02,10/16/17,1,16:13,7,LB,39.00022,-123.0948,4,0,100,0,0,swab,on 4WD trail,11/1/17,,,
odo_0590,FT02,10/16/17,1,16:23,8,LB,38.99955,-123.09547,4,15,85,0,0,swab,on 4WD trail,11/1/17,,,
odo_0591,FT02,10/16/17,1,16:41,9,LB,38.99948,-123.09625,3,5,90,0,5,swab,on 4WD trail,11/1/17,,,
,FT02,10/16/17,1,15:40,,LB,39.00141,-123.09444,5,5,95,0,0,no collection,,10/30/17,,,
,FT02,10/16/17,1,16:00,,LB,39.00074,-123.09434,5,5,95,0,0,no collection,,10/30/17,,,
odo_0592,FT02,10/17/17,1,12:22,10,LB,38.99939,-123.09619,3,5,90,0,5,swab,on 4WD trail,11/1/17,,,
odo_0593,FT02,10/17/17,1,12:29,11,LB,38.99953,-123.09669,3,10,80,0,10,swab,on 4WD trail; same GPS as 11,11/1/17,,,
odo_0594,FT02,10/17/17,1,12:33,12,LB,38.99953,-123.09669,4,10,80,0,10,swab,clumped,11/1/17,,,
odo_0595,FT02,10/17/17,1,12:39,13,LB,38.9995,-123.09718,5,40,60,0,0,swab,,11/1/17,,,
odo_0596,FT02,10/17/17,1,12:42,14,LB,38.99942,-123.09723,3,40,60,0,0,swab,,11/1/17,,,
odo_0597,FT02,10/17/17,1,12:47,15,LB,38.99943,-123.09728,3.5,25,25,50,0,swab,moldy,11/1/17,,,
odo_0598,FT02,10/17/17,1,12:53,16,LB,38.99918,-123.09724,4,20,80,0,0,swab,,11/1/17,,,
odo_0599,FT02,10/17/17,1,12:57,17,LB,38.99909,-123.09725,3.5,5,95,0,0,swab,,11/1/17,,,
odo_0600,FT02,10/17/17,1,13:01,18,LB,38.99905,-123.09724,3,5,90,5,0,swab,,11/1/17,,,
odo_0601,FT02,10/17/17,1,13:05,19,LB,38.99899,-123.09725,3.5,10,90,0,0,swab,only found 3 pellets,11/1/17,,,
odo_0602,FT02,10/17/17,1,13:14,20,LB,38.99845,-123.09743,3.5,0,100,0,0,swab,,11/1/17,,,
odo_0603,FT02,10/17/17,1,13:18,21,LB,38.99833,-123.0974,4,0,100,0,0,swab,moldy,11/1/17,,,
odo_0604,FT02,10/17/17,1,13:26,22,LB,38.9981,-123.09688,3.5,10,90,0,0,swab,,11/1/17,,,
odo_0605,FT02,10/17/17,1,13:30,23,LB,38.99809,-123.09693,3.5,15,85,0,0,swab,same GPS as 23,11/1/17,,,
odo_0606,FT02,10/17/17,1,13:33,24,LB,38.99809,-123.09693,3,15,85,0,0,swab,,11/1/17,,,
odo_0607,FT02,10/17/17,1,13:37,25,LB,38.99812,-123.09682,3.5,5,80,0,15,swab,same GPS as 25;  a little clumped,11/1/17,,,
odo_0608,FT02,10/17/17,1,13:41,26,LB,38.99812,-123.09682,3.5,5,80,0,15,swab,,11/1/17,,,
odo_0609,FT02,10/17/17,1,13:46,27,LB,38.99809,-123.09631,3.5,0,100,0,0,swab,clumped (large),11/1/17,,,
odo_0610,FT02,10/17/17,1,13:50,28,LB,38.99813,-123.09611,4,10,90,0,0,swab,,11/1/17,,,
odo_0611,FT02,10/17/17,1,13:53,29,LB,38.99812,-123.09602,4,10,90,0,0,swab,a little clumped,11/1/17,,,
odo_0612,FT02,10/17/17,1,13:57,30,LB,38.99813,-123.09599,4,5,95,0,0,swab,same GPS as 31,11/1/17,,,
odo_0613,FT02,10/17/17,1,13:59,31,LB,38.99813,-123.09599,3,5,95,0,0,swab,clumped,11/1/17,,,
odo_0614,FT02,10/17/17,1,14:04,32,LB,38.99823,-123.09583,3.5,5,95,0,0,swab,moldy,11/1/17,,,
odo_0615,FT02,10/17/17,1,14:13,33,LB,38.99847,-123.09576,3.5,5,95,0,0,swab,,11/1/17,,,
odo_0616,FT02,10/17/17,1,14:19,34,LB,38.99846,-123.09574,3,5,95,0,0,swab,,11/1/17,,,
odo_0617,FT02,10/17/17,1,14:24,35,LB,38.9985,-123.09574,3.5,5,95,0,0,swab,,11/1/17,,,
odo_0618,FT02,10/17/17,1,14:27,36,LB,38.99855,-123.09571,4,0,100,0,0,swab,,11/1/17,,,
odo_0619,FT02,10/17/17,1,14:33,37,LB,38.99844,-123.09574,3,0,100,0,0,swab,,11/1/17,,,
odo_0620,FT02,10/17/17,1,14:38,38,LB,38.99822,-123.09586,4,5,95,0,0,swab,same GPS as 38; a little clumped,11/1/17,,,
odo_0621,FT02,10/17/17,1,14:43,39,LB,38.99822,-123.09586,3.5,5,95,0,0,swab,,11/1/17,,,
odo_0622,FT02,10/17/17,1,14:45,40,,38.99815,-123.09592,3,5,95,0,0,swab,,11/1/17,,,
,FT02,10/17/17,1,13:12,,LB,38.99863,-123.09734,4,5,95,0,0,no collection,,11/1/17,,,
,FT02,10/17/17,1,13:22,,LB,38.99825,-123.09731,5,5,95,0,0,no collection,only found 1 pellet ,11/1/17,,,
,FT02,10/17/17,1,12:52,,LB,38.99923,-123.09724,5,20,80,0,0,no collection,,11/1/17,,,
,FT02,10/17/17,1,13:25,,LB,38.99813,-123.09698,3.5,5,95,0,0,no collection,,11/1/17,,,
,FT02,10/17/17,1,14:04,,LB,38.99833,-123.09583,5,5,95,0,0,no collection,,11/1/17,,,
odo_0623,FT17,10/18/17,1,12:43,1,LB,39.02856,-123.06644,3,0,100,0,0,swab,,11/1/17,,,
odo_0624,FT17,10/18/17,1,12:46,2,LB,39.02856,-123.06644,4,0,100,0,0,swab,same GPS as 1,11/1/17,,,
odo_0625,FT17,10/18/17,1,12:49,3,LB,39.02857,-123.06642,3,0,100,0,0,swab,clumped,11/1/17,,,
odo_0626,FT17,10/18/17,1,12:54,4,LB,39.02857,-123.06642,3.5,0,100,0,0,swab,same GPS as 3,11/1/17,,,
odo_0627,FT17,10/18/17,1,12:58,5,LB,39.02874,-123.06626,3.5,0,100,0,0,swab,,11/1/17,,,
odo_0628,FT17,10/18/17,1,13:03,6,LB,39.029,-123.06615,3.5,15,80,0,5,swab,rocks,11/1/17,,,
odo_0632,FT17,10/18/17,1,13:27,10,LB,39.02877,-123.06532,5,5,90,0,5,swab,,11/1/17,,,
odo_0633,FT17,10/18/17,1,13:31,11,LB,39.02877,-123.06532,3.5,5,90,0,5,swab,same GPS as 10,11/1/17,,,
odo_0634,FT17,10/18/17,1,13:35,12,LB,39.02877,-123.06532,4,5,90,0,5,swab,same GPS as 10,11/1/17,,,
odo_0629,FT17,10/18/17,1,13:17,7,LB,39.02879,-123.06528,3,0,100,0,0,swab,,11/1/17,,,
odo_0630,FT17,10/18/17,1,13:21,8,LB,39.02879,-123.06528,4,0,100,0,0,swab,same GPS as 7,11/1/17,,,
odo_0631,FT17,10/18/17,1,13:21,9,LB,39.02879,-123.06528,3,0,100,0,0,swab,same GPS as 7,11/1/17,,,
odo_0635,FT17,10/18/17,1,13:42,13,LB,39.02854,-123.06484,3.5,10,90,0,0,swab,,11/1/17,,,
odo_0662,FT17,10/18/17,1,15:53,40,LB,39.02868,-123.06469,3.5,10,70,0,20,swab,clumped,11/7/17,,,
odo_0636,FT17,10/18/17,1,13:46,14,LB,39.0286,-123.06458,3,0,100,0,0,swab,,11/1/17,,,
odo_0637,FT17,10/18/17,1,13:50,15,LB,39.02861,-123.06451,3,5,95,0,0,swab,,11/6/17,,,
odo_0641,FT17,10/18/17,1,14:09,19,LB,39.02863,-123.06451,3.5,10,90,0,0,swab,,11/6/17,,,
odo_0642,FT17,10/18/17,1,14:13,20,LB,39.02863,-123.06451,3.5,10,90,0,0,swab,same GPS as 19,11/6/17,,,
odo_0643,FT17,10/18/17,1,14:16,21,LB,39.02863,-123.06451,3,10,90,0,0,swab,same GPS as 19,11/6/17,,,
odo_0638,FT17,10/18/17,1,13:54,16,LB,39.02859,-123.06448,3.5,10,90,0,0,swab,,11/6/17,,,
odo_0639,FT17,10/18/17,1,13:54,17,LB,39.02859,-123.06448,3,10,90,0,0,swab,same GPS as 16,11/6/17,,,
odo_0640,FT17,10/18/17,1,13:54,18,LB,39.02859,-123.06448,4,10,90,0,0,swab,same GPS as 16; clumped,11/6/17,,,
odo_0644,FT17,10/18/17,1,14:20,22,LB,39.02866,-123.0644,4,25,75,0,0,swab,,11/6/17,,,
odo_0645,FT17,10/18/17,1,14:23,23,LB,39.02866,-123.0644,4,25,75,0,0,swab,same GPS as 22,11/6/17,,,
odo_0646,FT17,10/18/17,1,14:26,24,LB,39.02861,-123.0643,3.5,20,80,0,0,swab,,11/6/17,,,
odo_0647,FT17,10/18/17,1,14:34,25,LB,39.02872,-123.06422,,,,,,swab,,11/6/17,,,
odo_0648,FT17,10/18/17,1,14:36,26,LB,39.0288,-123.06416,3.5,0,95,5,0,swab,,11/6/17,,,
odo_0649,FT17,10/18/17,1,14:49,27,LB,39.02882,-123.06364,3.5,0,15,10,75,swab,,11/6/17,,,
odo_0650,FT17,10/18/17,1,14:50,28,LB,39.02883,-123.06362,4,0,15,10,75,swab,,11/6/17,,,
odo_0651,FT17,10/18/17,1,14:55,29,LB,39.02887,-123.06359,5,0,15,10,75,swab,,11/6/17,,,
odo_0654,FT17,10/18/17,1,15:17,32,LB,39.02908,-123.06345,4,5,50,0,45,swab,,11/6/17,,,
odo_0652,FT17,10/18/17,1,14:59,30,LB,39.02891,-123.06341,4,0,15,10,75,swab,,11/6/17,,,
odo_0653,FT17,10/18/17,1,15:14,31,LB,39.02901,-123.06338,4,20,20,0,60,swab,,11/6/17,,,
,FT17,10/18/17,1,15:23,,LB,39.02908,-123.0632,5,0,50,0,50,no collection,moldy - did not collect,11/6/17,,,
,FT17,10/18/17,1,15:24,,LB,39.02911,-123.06315,5,0,50,5,45,no collection,moldy - did not collect,11/6/17,,,
odo_0657,FT17,10/18/17,1,15:32,35,LB,39.02916,-123.06314,3,0,50,0,50,swab,,11/6/17,,,
odo_0655,FT17,10/18/17,1,15:25,33,LB,39.02912,-123.06313,4,0,50,0,50,swab,,11/6/17,,,
odo_0656,FT17,10/18/17,1,15:28,34,LB,39.02914,-123.0631,4,0,50,0,50,swab,borderline eroded,11/6/17,,,
odo_0658,FT17,10/18/17,1,15:35,36,LB,39.02916,-123.0631,3.5,5,45,5,45,swab,,11/6/17,,,
odo_0659,FT17,10/18/17,1,15:39,37,LB,39.02922,-123.06297,4,10,30,30,30,swab,,11/6/17,,,
odo_0660,FT17,10/18/17,1,15:43,38,LB,39.02926,-123.06291,4,10,40,15,35,swab,,11/6/17,,,
odo_0661,FT17,10/18/17,1,15:47,39,LB,39.02926,-123.06291,4,10,40,15,35,swab,same GPS as 38,11/7/17,,,
,FT17,10/19/17,1,10:56,76,"LB, AS",39.02875,-123.06628,5,0,90,0,10,no collection,very eroded,11/3/17,,,
odo_0697,FT17,10/19/17,1,10:50,75,"LB, AS",39.02885,-123.06554,4,0,100,0,0,swab,clumped,11/3/17,,,
odo_0696,FT17,10/19/17,1,10:50,74,"LB, AS",39.02881,-123.06546,4,0,85,0,15,swab,,11/3/17,,,
odo_0695,FT17,10/19/17,1,10:47,73,"LB, AS",39.02872,-123.06535,4,0,100,0,0,swab,,11/3/17,,,
odo_0694,FT17,10/19/17,1,10:43,72,"LB, AS",39.02859,-123.06474,4,0,100,0,0,swab,clumped,11/3/17,,,
odo_0693,FT17,10/19/17,1,10:40,71,"LB, AS",39.02869,-123.06447,4,0,100,0,0,swab,,11/3/17,,,
odo_0692,FT17,10/19/17,1,10:37,70,"LB, AS",39.02876,-123.06422,4,0,90,0,10,swab,clumped,11/3/17,,,
odo_0691,FT17,10/19/17,1,10:30,69,"LB, AS",39.02899,-123.06345,4,5,10,0,85,swab,,11/3/17,,,
odo_0688,FT17,10/19/17,1,10:23,66,"LB, AS",39.02901,-123.06339,3,,,,,swab,,11/3/17,,,
odo_0689,FT17,10/19/17,1,10:23,67,"LB, AS",39.02901,-123.06339,4,,,,,swab,same GPS as 66,11/3/17,,,
odo_0690,FT17,10/19/17,1,10:23,68,"LB, AS",39.02901,-123.06339,3,,,,,swab,same GPS as 66,11/3/17,,,
odo_0684,FT17,10/19/17,1,10:04,63,"LB, AS",39.0292,-123.06312,3.5,0,10,40,30,swab,"2 distinct piles next to each other, both small -both marked as 63?",11/7/17,,,
odo_0685,FT17,10/19/17,1,10:10,63,"LB, AS",39.02922,-123.06303,3.5,0,20,30,50,swab,"2 distinct piles next to each other, both small-piles both marked 63, no 62",11/3/17,,,
odo_0686,FT17,10/19/17,1,10:12,64,"LB, AS",39.02922,-123.06303,3.5,0,20,30,50,swab,same GPS as 63; large,11/3/17,,,
odo_0687,FT17,10/19/17,1,10:15,65,"LB, AS",39.02922,-123.06303,4,0,20,30,50,swab,same GPS as 63,11/3/17,,,
odo_0680,FT17,10/19/17,1,9:55,58,"LB, AS",39.02933,-123.06293,4,10,5,20,65,swab,,11/7/17,,,
odo_0681,FT17,10/19/17,1,9:59,59,"LB, AS",39.02928,-123.06292,4,0,10,0,90,swab,"ground disturbed, difficult to tell piles apart",11/7/17,,,
odo_0682,FT17,10/19/17,1,9:59,60,"LB, AS",39.02928,-123.06292,3.5,0,10,0,90,swab,"ground disturbed, difficult to tell piles apart",11/7/17,,,
odo_0683,FT17,10/19/17,1,10:02,61,"LB, AS",39.02928,-123.06292,3.5,0,10,0,90,swab,same GPS as 60,11/7/17,,,
,FT17,10/19/17,1,10:03,,"LB, AS",39.02928,-123.06292,5,,,,,no collection,same GPS as 60; very eroded,11/7/17,,,
odo_0679,FT17,10/19/17,1,9:53,57,"LB, AS",39.02934,-123.06284,4,10,5,20,65,swab,"borderline eroded, two 57s, no 56 ?",11/7/17,,,
odo_0669,FT17,10/19/17,1,9:21,47,"LB, AS",39.02987,-123.06257,4,0,0,40,60,swab,"borderline, clumped",11/7/17,,,
odo_0670,FT17,10/19/17,1,9:25,48,"LB, AS",39.02987,-123.06255,3.5,0,15,20,65,swab,,11/7/17,,,
odo_0671,FT17,10/19/17,1,9:25,49,"LB, AS",39.02987,-123.06255,3.5,0,15,20,65,swab,,11/7/17,,,
odo_0672,FT17,10/19/17,1,9:28,50,"LB, AS",39.02987,-123.06255,4,0,15,20,65,swab,,11/7/17,,,
odo_0676,FT17,10/19/17,1,9:49,54,"LB, AS",39.02963,-123.06255,4,0,50,0,50,swab,,11/7/17,,,
odo_0677,FT17,10/19/17,1,9:53,55,"LB, AS",39.02963,-123.06255,4,5,50,0,45,swab,same GPS as 54; very small,11/7/17,,,
odo_0673,FT17,10/19/17,1,9:32,51,"LB, AS",39.02972,-123.06253,3.5,5,50,0,45,swab,,11/7/17,,,
odo_0674,FT17,10/19/17,1,9:40,52,"LB, AS",39.02972,-123.06253,3.5,5,50,0,45,swab,same GPS as 51,11/7/17,,,
odo_0675,FT17,10/19/17,1,9:44,53,"LB, AS",39.02972,-123.06253,3,5,50,0,45,swab,same GPS as 51,11/7/17,,,
,FT17,10/19/17,1,9:36,,"LB, AS",39.02972,-123.06253,5,5,50,0,45,no collection,"same GPS as 51; clumped, very eroded",11/7/17,,,
odo_0678,FT17,10/19/17,1,9:53,57,"LB, AS",39.02959,-123.06249,4,5,45,0,50,swab,"two 57s, no 56 ? Odo#s designated by order in box",11/7/17,,,
odo_0668,FT17,10/19/17,1,9:18,46,"LB, AS",39.02992,-123.06243,3.5,0,25,50,25,swab,,11/7/17,,,
,FT17,10/19/17,1,9:20,,"LB, AS",39.02992,-123.06243,5,,,,,no collection,moldy - did not collect,11/7/17,,,
odo_0665,FT17,10/19/17,1,9:11,43,"LB, AS",39.02992,-123.06241,5,0,25,50,25,swab,very eroded,11/7/17,,,
odo_0666,FT17,10/19/17,1,9:14,44,"LB, AS",39.02992,-123.06241,3.5,0,25,50,25,swab,less than 1m from 43; same GPS as 43,11/7/17,,,
odo_0667,FT17,10/19/17,1,9:18,45,"LB, AS",39.02992,-123.06241,5,0,25,50,25,swab,same GPS as 43; clumped,11/7/17,,,
odo_0664,FT17,10/19/17,1,9:06,42,"LB, AS",39.02997,-123.06239,4,0,40,50,10,swab,"dull, some borderline eroded",11/7/17,,,
